Transaction_ID,ATM_ID,City,Transaction_Date,Transaction_Type,Amount_INR,Response_Code,Location_Type,Weekday,Remaining_Cash,Refill_Required,ATM_Status
TXN00671,ATM_DEL_012,Delhi,26-10-2024 12:49,PIN Change,2000,0,Rural,Saturday,283858,No,Active
TXN00672,ATM_PUN_010,Pune,26-04-2024 17:15,Cash Deposit,20000,0,Rural,Friday,380093,No,Active
TXN00673,ATM_DEL_003,Delhi,01-05-2024 06:17,Cash Deposit,5000,0,Urban,Wednesday,196281,No,Active
TXN00674,ATM_CHE_014,Chennai,21-03-2025 19:53,Cash Deposit,2000,0,Urban,Friday,55258,Yes,Active
TXN00675,ATM_KOL_002,Kolkata,26-05-2024 02:03,PIN Change,5000,0,Urban,Sunday,391427,No,Active
TXN00676,ATM_MUM_001,Mumbai,04-06-2024 07:23,Cash Withdrawal,15000,96,Urban,Tuesday,193392,No,Down
TXN00677,ATM_KOL_006,Kolkata,09-03-2024 13:04,PIN Change,1000,0,Urban,Saturday,276858,No,Active
TXN00678,ATM_PUN_008,Pune,05-08-2024 15:03,Mini Statement,10000,0,Rural,Monday,87340,Yes,Down
TXN00679,ATM_HYD_002,Hyderabad,02-05-2025 23:54,PIN Change,20000,0,Urban,Friday,238073,No,Down
TXN00680,ATM_HYD_004,Hyderabad,21-10-2024 01:20,PIN Change,10000,0,Rural,Monday,272343,No,Active
TXN00681,ATM_MUM_005,Mumbai,01-05-2025 05:35,Cash Withdrawal,10000,51,Urban,Thursday,73823,Yes,Down
TXN00682,ATM_HYD_004,Hyderabad,12-06-2024 18:07,Balance Inquiry,5000,0,Rural,Wednesday,480911,No,Active
TXN00683,ATM_BAN_010,Bangalore,10-01-2025 04:06,Balance Inquiry,1000,0,Urban,Friday,187603,No,Active
TXN00684,ATM_DEL_008,Delhi,17-04-2024 19:35,Cash Deposit,1000,96,Semi-Urban,Wednesday,266640,No,Active
TXN00685,ATM_MUM_007,Mumbai,23-02-2025 10:18,Balance Inquiry,15000,0,Semi-Urban,Sunday,74972,Yes,Active
TXN00686,ATM_HYD_002,Hyderabad,23-08-2024 03:28,Fund Transfer,15000,51,Rural,Friday,84263,Yes,Active
TXN00687,ATM_MUM_005,Mumbai,22-02-2025 14:41,Cash Deposit,20000,0,Urban,Saturday,198544,No,Active
TXN00688,ATM_KOL_007,Kolkata,11-04-2024 14:27,Cash Withdrawal,20000,0,Urban,Thursday,166101,No,Active
TXN00689,ATM_BAN_003,Bangalore,06-04-2024 23:10,PIN Change,20000,51,Semi-Urban,Saturday,483564,No,Down
TXN00690,ATM_HYD_010,Hyderabad,10-02-2025 03:44,Cash Withdrawal,5000,0,Semi-Urban,Monday,156305,No,Active
TXN00691,ATM_BAN_001,Bangalore,25-12-2024 09:24,Fund Transfer,20000,0,Semi-Urban,Wednesday,389763,No,Active
TXN00692,ATM_HYD_010,Hyderabad,22-02-2025 01:11,Balance Inquiry,2000,0,Urban,Saturday,348656,No,Down
TXN00693,ATM_CHE_015,Chennai,09-03-2024 05:24,Fund Transfer,10000,0,Urban,Saturday,50332,Yes,Active
TXN00694,ATM_PUN_005,Pune,02-06-2024 10:35,Cash Withdrawal,5000,0,Semi-Urban,Sunday,155393,No,Down
TXN00695,ATM_HYD_014,Hyderabad,24-06-2024 11:38,Balance Inquiry,5000,0,Urban,Monday,151287,No,Down
TXN00696,ATM_KOL_012,Kolkata,21-07-2024 14:36,PIN Change,1000,0,Semi-Urban,Sunday,476743,No,Active
TXN00697,ATM_CHE_002,Chennai,18-02-2025 06:31,Balance Inquiry,20000,0,Urban,Tuesday,124681,No,Active
TXN00698,ATM_KOL_002,Kolkata,08-01-2024 21:43,Cash Deposit,20000,0,Urban,Monday,169041,No,Active
TXN00699,ATM_KOL_006,Kolkata,13-05-2025 01:15,Mini Statement,20000,0,Rural,Tuesday,337298,No,Active
TXN00700,ATM_PUN_002,Pune,08-03-2025 20:33,Cash Withdrawal,500,0,Urban,Saturday,424478,No,Down
TXN00701,ATM_HYD_007,Hyderabad,21-04-2024 10:12,Cash Withdrawal,5000,0,Rural,Sunday,144198,No,Active
TXN00702,ATM_DEL_014,Delhi,18-11-2024 11:11,PIN Change,1000,55,Semi-Urban,Monday,299905,No,Active
TXN00703,ATM_PUN_005,Pune,29-12-2024 12:05,Cash Deposit,20000,55,Urban,Sunday,334602,No,Active
TXN00704,ATM_BAN_014,Bangalore,17-09-2024 19:44,PIN Change,2000,0,Urban,Tuesday,103456,No,Active
TXN00705,ATM_PUN_009,Pune,19-01-2025 21:02,Cash Withdrawal,1000,0,Rural,Sunday,304910,No,Active
TXN00706,ATM_PUN_006,Pune,24-01-2025 13:08,Cash Withdrawal,5000,0,Urban,Friday,321045,No,Active
TXN00707,ATM_KOL_005,Kolkata,04-10-2024 13:09,Fund Transfer,2000,0,Semi-Urban,Friday,470527,No,Down
TXN00708,ATM_DEL_010,Delhi,30-06-2024 09:52,Balance Inquiry,20000,0,Urban,Sunday,190009,No,Active
TXN00709,ATM_KOL_007,Kolkata,11-11-2024 15:26,Mini Statement,5000,55,Rural,Monday,94036,Yes,Down
TXN00710,ATM_BAN_013,Bangalore,22-04-2025 14:48,Mini Statement,500,51,Rural,Tuesday,388567,No,Down
TXN00711,ATM_KOL_014,Kolkata,28-02-2025 10:27,Cash Deposit,20000,0,Urban,Friday,325832,No,Active
TXN00712,ATM_DEL_003,Delhi,25-07-2024 00:06,Mini Statement,20000,0,Semi-Urban,Thursday,148317,No,Down
TXN00713,ATM_MUM_003,Mumbai,30-05-2024 06:47,Cash Deposit,15000,0,Urban,Thursday,340405,No,Active
TXN00714,ATM_CHE_001,Chennai,18-02-2024 07:48,Balance Inquiry,1000,0,Urban,Sunday,428840,No,Active
TXN00715,ATM_KOL_006,Kolkata,16-05-2024 13:00,Cash Withdrawal,5000,0,Urban,Thursday,310463,No,Down
TXN00716,ATM_KOL_009,Kolkata,06-05-2025 08:21,Mini Statement,500,0,Urban,Tuesday,355131,No,Active
TXN00717,ATM_MUM_003,Mumbai,14-11-2024 12:15,Fund Transfer,500,51,Semi-Urban,Thursday,95231,Yes,Active
TXN00718,ATM_KOL_003,Kolkata,20-01-2025 10:50,Balance Inquiry,1000,0,Rural,Monday,214724,No,Active
TXN00719,ATM_HYD_013,Hyderabad,05-12-2024 00:11,Cash Withdrawal,5000,0,Urban,Thursday,109410,No,Active
TXN00720,ATM_BAN_002,Bangalore,06-10-2024 08:59,Mini Statement,15000,0,Semi-Urban,Sunday,213486,No,Down
TXN00721,ATM_KOL_012,Kolkata,12-09-2024 07:41,Mini Statement,10000,0,Urban,Thursday,268427,No,Active
TXN00722,ATM_CHE_004,Chennai,12-01-2025 14:10,Fund Transfer,20000,0,Semi-Urban,Sunday,52625,Yes,Down
TXN00723,ATM_CHE_006,Chennai,29-05-2024 07:07,Cash Deposit,15000,0,Semi-Urban,Wednesday,195610,No,Active
TXN00724,ATM_MUM_013,Mumbai,19-02-2025 19:08,Mini Statement,1000,0,Semi-Urban,Wednesday,147437,No,Active
TXN00725,ATM_HYD_010,Hyderabad,12-05-2024 08:28,Mini Statement,15000,0,Rural,Sunday,304952,No,Active
TXN00726,ATM_CHE_001,Chennai,01-11-2024 01:09,Cash Withdrawal,5000,0,Semi-Urban,Friday,88872,Yes,Down
TXN00727,ATM_DEL_004,Delhi,23-06-2024 15:24,Cash Deposit,1000,0,Semi-Urban,Sunday,356451,No,Active
TXN00728,ATM_PUN_007,Pune,13-08-2024 16:28,Fund Transfer,1000,96,Urban,Tuesday,306719,No,Active
TXN00729,ATM_HYD_007,Hyderabad,01-04-2025 04:42,Cash Withdrawal,500,0,Semi-Urban,Tuesday,188833,No,Active
TXN00730,ATM_DEL_004,Delhi,27-06-2024 22:03,Cash Deposit,15000,0,Rural,Thursday,170317,No,Down
TXN00731,ATM_PUN_006,Pune,14-06-2024 05:28,Balance Inquiry,10000,0,Urban,Friday,485061,No,Active
TXN00732,ATM_DEL_013,Delhi,22-10-2024 06:54,PIN Change,20000,0,Rural,Tuesday,149636,No,Down
TXN00733,ATM_HYD_005,Hyderabad,17-07-2024 11:59,Cash Withdrawal,15000,0,Rural,Wednesday,358349,No,Active
TXN00734,ATM_HYD_014,Hyderabad,13-01-2024 05:37,Fund Transfer,5000,0,Urban,Saturday,391123,No,Active
TXN00735,ATM_HYD_001,Hyderabad,03-05-2025 10:20,Cash Deposit,500,0,Urban,Saturday,125037,No,Active
TXN00736,ATM_MUM_007,Mumbai,05-09-2024 21:01,Cash Withdrawal,500,0,Urban,Thursday,141736,No,Down
TXN00737,ATM_CHE_011,Chennai,20-01-2024 22:39,Cash Withdrawal,2000,0,Rural,Saturday,266709,No,Down
TXN00738,ATM_DEL_005,Delhi,17-09-2024 08:33,Cash Deposit,15000,0,Urban,Tuesday,185495,No,Down
TXN00739,ATM_PUN_012,Pune,09-11-2024 14:45,Balance Inquiry,10000,0,Semi-Urban,Saturday,319415,No,Active
TXN00740,ATM_PUN_015,Pune,17-05-2024 21:31,Fund Transfer,500,0,Rural,Friday,387006,No,Down
TXN00741,ATM_DEL_008,Delhi,12-07-2024 21:15,Cash Withdrawal,500,0,Urban,Friday,77615,Yes,Down
TXN00742,ATM_CHE_006,Chennai,21-02-2025 04:54,Mini Statement,500,0,Urban,Friday,334847,No,Active
TXN00743,ATM_CHE_013,Chennai,18-12-2024 06:34,Balance Inquiry,2000,0,Semi-Urban,Wednesday,277978,No,Active
TXN00744,ATM_CHE_005,Chennai,15-08-2024 02:32,Mini Statement,2000,0,Rural,Thursday,479163,No,Active
TXN00745,ATM_KOL_013,Kolkata,28-01-2025 01:32,Fund Transfer,10000,0,Semi-Urban,Tuesday,273840,No,Active
TXN00746,ATM_CHE_006,Chennai,08-12-2024 12:32,Cash Withdrawal,2000,0,Urban,Sunday,140342,No,Active
TXN00747,ATM_CHE_001,Chennai,08-03-2024 15:01,Mini Statement,500,0,Rural,Friday,139606,No,Active
TXN00748,ATM_HYD_004,Hyderabad,23-01-2025 17:59,PIN Change,500,0,Semi-Urban,Thursday,86281,Yes,Down
TXN00749,ATM_BAN_009,Bangalore,20-11-2024 05:32,Fund Transfer,20000,55,Urban,Wednesday,237856,No,Down
TXN00750,ATM_HYD_007,Hyderabad,18-01-2025 11:13,Fund Transfer,2000,0,Urban,Saturday,112378,No,Active
TXN00751,ATM_KOL_008,Kolkata,20-11-2024 01:18,Fund Transfer,1000,0,Semi-Urban,Wednesday,329549,No,Active
TXN00752,ATM_DEL_008,Delhi,05-03-2025 17:49,Fund Transfer,5000,0,Urban,Wednesday,185268,No,Active
TXN00753,ATM_MUM_004,Mumbai,23-12-2024 08:29,Cash Deposit,20000,0,Urban,Monday,487086,No,Active
TXN00754,ATM_DEL_014,Delhi,02-03-2024 15:07,PIN Change,5000,51,Rural,Saturday,88707,Yes,Active
TXN00755,ATM_BAN_003,Bangalore,25-04-2025 09:03,Mini Statement,2000,0,Rural,Friday,386529,No,Down
TXN00756,ATM_PUN_010,Pune,14-04-2025 18:16,Fund Transfer,1000,96,Semi-Urban,Monday,367807,No,Active
TXN00757,ATM_BAN_001,Bangalore,29-04-2024 16:22,Cash Withdrawal,20000,0,Semi-Urban,Monday,497714,No,Active
TXN00758,ATM_KOL_003,Kolkata,23-07-2024 16:02,Cash Deposit,2000,0,Urban,Tuesday,74070,Yes,Active
TXN00759,ATM_DEL_009,Delhi,28-11-2024 03:32,Mini Statement,10000,0,Urban,Thursday,340247,No,Active
TXN00760,ATM_KOL_011,Kolkata,13-12-2024 11:14,Cash Deposit,2000,0,Urban,Friday,347718,No,Active
TXN00761,ATM_PUN_005,Pune,02-02-2025 23:04,Cash Withdrawal,1000,0,Rural,Sunday,402818,No,Down
TXN00762,ATM_DEL_015,Delhi,08-12-2024 19:34,Cash Withdrawal,15000,0,Semi-Urban,Sunday,120152,No,Active
TXN00763,ATM_HYD_012,Hyderabad,10-03-2025 23:54,Mini Statement,5000,51,Urban,Monday,159359,No,Active
TXN00764,ATM_KOL_003,Kolkata,18-01-2025 11:51,Cash Withdrawal,20000,0,Semi-Urban,Saturday,198691,No,Active
TXN00765,ATM_MUM_014,Mumbai,17-04-2024 12:54,Cash Withdrawal,1000,0,Rural,Wednesday,136742,No,Active
TXN00766,ATM_KOL_013,Kolkata,15-12-2024 20:10,Balance Inquiry,20000,55,Semi-Urban,Sunday,354986,No,Active
TXN00767,ATM_MUM_012,Mumbai,28-02-2025 01:30,Cash Withdrawal,20000,0,Semi-Urban,Friday,349869,No,Active
TXN00768,ATM_DEL_014,Delhi,21-12-2024 11:44,Balance Inquiry,500,96,Urban,Saturday,213238,No,Active
TXN00769,ATM_HYD_009,Hyderabad,14-03-2024 06:43,Mini Statement,1000,0,Urban,Thursday,437276,No,Down
TXN00770,ATM_KOL_002,Kolkata,29-11-2024 22:09,Cash Withdrawal,15000,0,Rural,Friday,205821,No,Active
TXN00771,ATM_CHE_008,Chennai,12-04-2025 20:18,Mini Statement,15000,55,Semi-Urban,Saturday,226896,No,Down
TXN00772,ATM_MUM_014,Mumbai,01-06-2024 08:07,Balance Inquiry,15000,55,Urban,Saturday,399124,No,Active
TXN00773,ATM_HYD_003,Hyderabad,19-03-2025 12:17,PIN Change,500,0,Urban,Wednesday,332974,No,Active
TXN00774,ATM_CHE_011,Chennai,06-09-2024 13:20,Mini Statement,15000,0,Rural,Friday,354919,No,Active
TXN00775,ATM_MUM_011,Mumbai,12-03-2025 02:32,Balance Inquiry,5000,0,Urban,Wednesday,222892,No,Active
TXN00776,ATM_BAN_012,Bangalore,19-12-2024 15:11,PIN Change,1000,0,Rural,Thursday,276533,No,Active
TXN00777,ATM_CHE_006,Chennai,19-04-2025 05:37,Cash Deposit,1000,0,Urban,Saturday,475206,No,Active
TXN00778,ATM_CHE_005,Chennai,26-10-2024 23:47,Balance Inquiry,10000,0,Urban,Saturday,177864,No,Active
TXN00779,ATM_BAN_007,Bangalore,25-01-2025 12:15,Cash Withdrawal,5000,0,Urban,Saturday,206881,No,Active
TXN00780,ATM_HYD_007,Hyderabad,05-11-2024 18:53,PIN Change,500,0,Semi-Urban,Tuesday,232259,No,Active
TXN00781,ATM_HYD_013,Hyderabad,30-04-2024 11:03,PIN Change,15000,0,Rural,Tuesday,431431,No,Active
TXN00782,ATM_HYD_013,Hyderabad,16-07-2024 15:57,Fund Transfer,500,0,Urban,Tuesday,282704,No,Active
TXN00783,ATM_CHE_007,Chennai,21-03-2025 08:15,PIN Change,20000,0,Rural,Friday,436683,No,Active
TXN00784,ATM_KOL_006,Kolkata,01-01-2024 18:18,PIN Change,10000,0,Semi-Urban,Monday,419702,No,Active
TXN00785,ATM_KOL_002,Kolkata,17-12-2024 22:34,Cash Deposit,2000,0,Rural,Tuesday,67061,Yes,Active
TXN00786,ATM_BAN_014,Bangalore,24-08-2024 12:11,Mini Statement,2000,0,Semi-Urban,Saturday,275816,No,Active
TXN00787,ATM_CHE_013,Chennai,01-01-2024 05:40,Mini Statement,15000,51,Urban,Monday,401169,No,Active
TXN00788,ATM_MUM_011,Mumbai,07-04-2024 05:19,Fund Transfer,20000,0,Semi-Urban,Sunday,228602,No,Active
TXN00789,ATM_PUN_008,Pune,11-03-2024 00:07,PIN Change,500,51,Semi-Urban,Monday,334011,No,Active
TXN00790,ATM_DEL_007,Delhi,15-03-2024 23:45,Fund Transfer,10000,0,Semi-Urban,Friday,250423,No,Down
TXN00791,ATM_KOL_009,Kolkata,12-07-2024 03:21,PIN Change,500,0,Semi-Urban,Friday,434186,No,Active
TXN00792,ATM_DEL_008,Delhi,06-08-2024 17:44,Fund Transfer,500,0,Semi-Urban,Tuesday,201966,No,Active
TXN00793,ATM_KOL_005,Kolkata,25-07-2024 00:04,Mini Statement,10000,0,Rural,Thursday,274697,No,Active
TXN00794,ATM_CHE_012,Chennai,16-02-2024 14:44,Cash Withdrawal,15000,0,Rural,Friday,80118,Yes,Down
TXN00795,ATM_PUN_015,Pune,02-04-2024 09:28,Cash Withdrawal,10000,51,Rural,Tuesday,377539,No,Active
TXN00796,ATM_PUN_014,Pune,31-08-2024 08:56,Fund Transfer,500,0,Rural,Saturday,109132,No,Active
TXN00797,ATM_KOL_011,Kolkata,24-02-2024 19:45,Cash Deposit,5000,0,Semi-Urban,Saturday,220581,No,Active
TXN00798,ATM_DEL_004,Delhi,28-01-2024 15:14,Fund Transfer,10000,0,Semi-Urban,Sunday,108591,No,Active
TXN00799,ATM_HYD_010,Hyderabad,05-09-2024 10:49,Mini Statement,5000,0,Urban,Thursday,50235,Yes,Active
TXN00800,ATM_MUM_006,Mumbai,23-07-2024 16:40,Cash Withdrawal,2000,0,Urban,Tuesday,308512,No,Down
TXN00801,ATM_DEL_013,Delhi,09-03-2024 05:24,Mini Statement,2000,55,Rural,Saturday,278128,No,Active
TXN00802,ATM_KOL_003,Kolkata,02-02-2024 05:32,Cash Withdrawal,5000,0,Semi-Urban,Friday,469823,No,Down
TXN00803,ATM_MUM_002,Mumbai,15-05-2024 06:52,PIN Change,5000,0,Rural,Wednesday,56135,Yes,Active
TXN00804,ATM_CHE_005,Chennai,02-07-2024 03:47,Fund Transfer,15000,0,Rural,Tuesday,277252,No,Active
TXN00805,ATM_BAN_015,Bangalore,30-06-2024 19:34,Balance Inquiry,15000,0,Urban,Sunday,58593,Yes,Active
TXN00806,ATM_DEL_015,Delhi,26-03-2025 16:43,PIN Change,2000,0,Semi-Urban,Wednesday,148806,No,Active
TXN00807,ATM_BAN_010,Bangalore,22-10-2024 20:14,Balance Inquiry,2000,0,Rural,Tuesday,438400,No,Active
TXN00808,ATM_DEL_001,Delhi,06-02-2025 05:38,Cash Withdrawal,15000,55,Urban,Thursday,395958,No,Down
TXN00809,ATM_HYD_003,Hyderabad,22-06-2024 12:02,Mini Statement,15000,55,Semi-Urban,Saturday,469424,No,Down
TXN00810,ATM_DEL_006,Delhi,07-03-2024 02:33,PIN Change,20000,0,Urban,Thursday,195762,No,Active
TXN00811,ATM_CHE_010,Chennai,11-04-2024 06:09,Balance Inquiry,10000,0,Semi-Urban,Thursday,335655,No,Active
TXN00812,ATM_MUM_004,Mumbai,15-01-2025 21:04,Cash Withdrawal,15000,0,Rural,Wednesday,269622,No,Active
TXN00813,ATM_PUN_011,Pune,27-07-2024 14:47,Cash Deposit,15000,0,Semi-Urban,Saturday,323311,No,Active
TXN00814,ATM_CHE_007,Chennai,11-11-2024 17:07,PIN Change,10000,0,Urban,Monday,276130,No,Down
TXN00815,ATM_MUM_008,Mumbai,04-04-2024 06:10,Balance Inquiry,1000,0,Urban,Thursday,371013,No,Active
TXN00816,ATM_KOL_009,Kolkata,19-04-2025 13:48,Fund Transfer,2000,0,Rural,Saturday,351883,No,Down
TXN00817,ATM_KOL_003,Kolkata,28-04-2025 06:14,Fund Transfer,15000,0,Urban,Monday,116831,No,Down
TXN00818,ATM_BAN_006,Bangalore,29-06-2024 01:18,Fund Transfer,5000,55,Rural,Saturday,305156,No,Active
TXN00819,ATM_MUM_007,Mumbai,01-10-2024 12:23,Fund Transfer,5000,51,Urban,Tuesday,248427,No,Active
TXN00820,ATM_PUN_003,Pune,13-10-2024 09:10,Mini Statement,15000,0,Urban,Sunday,363106,No,Active
TXN00821,ATM_BAN_013,Bangalore,24-03-2024 19:28,Cash Withdrawal,5000,0,Rural,Sunday,97835,Yes,Active
TXN00822,ATM_HYD_012,Hyderabad,14-10-2024 02:02,Balance Inquiry,20000,0,Urban,Monday,446693,No,Active
TXN00823,ATM_PUN_014,Pune,12-05-2024 05:06,Cash Deposit,10000,51,Rural,Sunday,301175,No,Down
TXN00824,ATM_DEL_003,Delhi,03-04-2024 08:23,Balance Inquiry,20000,0,Rural,Wednesday,406200,No,Active
TXN00825,ATM_BAN_003,Bangalore,18-08-2024 00:27,PIN Change,1000,0,Rural,Sunday,316659,No,Down
TXN00826,ATM_DEL_014,Delhi,17-12-2024 21:08,Cash Withdrawal,20000,0,Urban,Tuesday,91697,Yes,Active
TXN00827,ATM_BAN_007,Bangalore,07-11-2024 17:43,Balance Inquiry,15000,0,Urban,Thursday,162746,No,Active
TXN00828,ATM_HYD_003,Hyderabad,20-06-2024 19:44,Balance Inquiry,15000,0,Rural,Thursday,376976,No,Active
TXN00829,ATM_BAN_007,Bangalore,11-11-2024 11:37,Cash Deposit,2000,0,Rural,Monday,171173,No,Active
TXN00830,ATM_MUM_003,Mumbai,30-04-2024 11:23,Mini Statement,5000,0,Rural,Tuesday,482713,No,Active
TXN00831,ATM_HYD_005,Hyderabad,27-03-2024 00:30,Cash Deposit,15000,0,Urban,Wednesday,327570,No,Active
TXN00832,ATM_BAN_006,Bangalore,23-01-2025 07:58,Fund Transfer,20000,0,Urban,Thursday,261661,No,Active
TXN00833,ATM_MUM_010,Mumbai,27-08-2024 05:41,Cash Withdrawal,500,0,Semi-Urban,Tuesday,114650,No,Active
TXN00834,ATM_KOL_013,Kolkata,30-11-2024 04:41,PIN Change,500,51,Urban,Saturday,172467,No,Active
TXN00835,ATM_CHE_014,Chennai,13-07-2024 21:28,Cash Withdrawal,10000,0,Urban,Saturday,319362,No,Active
TXN00836,ATM_CHE_008,Chennai,06-05-2025 23:09,Balance Inquiry,10000,0,Semi-Urban,Tuesday,53768,Yes,Active
TXN00837,ATM_MUM_012,Mumbai,01-01-2025 02:51,Fund Transfer,15000,55,Rural,Wednesday,52888,Yes,Down
TXN00838,ATM_MUM_011,Mumbai,25-06-2024 20:30,Cash Withdrawal,15000,0,Urban,Tuesday,120921,No,Active
TXN00839,ATM_PUN_003,Pune,16-07-2024 08:19,Cash Deposit,15000,0,Semi-Urban,Tuesday,121097,No,Down
TXN00840,ATM_DEL_014,Delhi,23-04-2025 11:40,Cash Deposit,20000,0,Urban,Wednesday,99975,Yes,Active
TXN00841,ATM_MUM_013,Mumbai,27-03-2024 15:50,Cash Withdrawal,15000,96,Semi-Urban,Wednesday,478543,No,Active
TXN00842,ATM_BAN_010,Bangalore,29-06-2024 18:55,Balance Inquiry,2000,96,Urban,Saturday,398730,No,Active
TXN00843,ATM_HYD_008,Hyderabad,17-09-2024 15:27,Cash Deposit,500,0,Rural,Tuesday,369055,No,Down
TXN00844,ATM_MUM_010,Mumbai,26-11-2024 09:48,Cash Withdrawal,5000,0,Urban,Tuesday,445285,No,Active
TXN00845,ATM_CHE_005,Chennai,23-03-2025 17:15,Mini Statement,5000,0,Semi-Urban,Sunday,191111,No,Active
TXN00846,ATM_MUM_010,Mumbai,03-04-2024 05:02,Cash Withdrawal,500,0,Urban,Wednesday,418129,No,Active
TXN00847,ATM_KOL_005,Kolkata,23-05-2024 15:36,Cash Withdrawal,15000,51,Urban,Thursday,428768,No,Active
TXN00848,ATM_BAN_005,Bangalore,30-11-2024 05:09,Cash Withdrawal,1000,0,Semi-Urban,Saturday,56418,Yes,Active
TXN00849,ATM_BAN_008,Bangalore,18-09-2024 07:49,Fund Transfer,15000,0,Rural,Wednesday,99015,Yes,Active
TXN00850,ATM_HYD_007,Hyderabad,31-10-2024 15:53,Mini Statement,20000,51,Urban,Thursday,115437,No,Down
TXN00851,ATM_HYD_010,Hyderabad,08-05-2024 03:20,Fund Transfer,2000,0,Urban,Wednesday,118710,No,Active
TXN00852,ATM_PUN_004,Pune,02-05-2024 17:27,PIN Change,20000,0,Urban,Thursday,364528,No,Down
TXN00853,ATM_BAN_013,Bangalore,13-05-2024 03:47,PIN Change,5000,0,Urban,Monday,71958,Yes,Down
TXN00854,ATM_MUM_010,Mumbai,15-02-2025 12:14,PIN Change,10000,55,Rural,Saturday,105494,No,Active
TXN00855,ATM_DEL_003,Delhi,03-07-2024 15:06,Cash Withdrawal,20000,96,Rural,Wednesday,123610,No,Active
TXN00856,ATM_BAN_014,Bangalore,12-01-2024 13:47,Cash Deposit,20000,0,Urban,Friday,213136,No,Down
TXN00857,ATM_BAN_011,Bangalore,27-08-2024 13:25,Mini Statement,500,0,Rural,Tuesday,463765,No,Active
TXN00858,ATM_HYD_004,Hyderabad,08-02-2024 11:02,Cash Withdrawal,20000,0,Urban,Thursday,120237,No,Active
TXN00859,ATM_HYD_005,Hyderabad,09-06-2024 12:32,Mini Statement,10000,0,Semi-Urban,Sunday,442499,No,Active
TXN00860,ATM_HYD_001,Hyderabad,28-09-2024 13:39,Cash Withdrawal,10000,96,Semi-Urban,Saturday,305574,No,Active
TXN00861,ATM_HYD_008,Hyderabad,01-06-2024 10:50,Cash Deposit,500,0,Rural,Saturday,173725,No,Down
TXN00862,ATM_DEL_003,Delhi,20-03-2025 09:40,Fund Transfer,500,51,Urban,Thursday,310335,No,Active
TXN00863,ATM_PUN_003,Pune,09-02-2025 03:21,Cash Withdrawal,500,96,Semi-Urban,Sunday,448835,No,Active
TXN00864,ATM_HYD_007,Hyderabad,22-02-2025 01:18,Fund Transfer,20000,0,Semi-Urban,Saturday,329962,No,Active
TXN00865,ATM_HYD_014,Hyderabad,24-02-2024 12:51,Cash Withdrawal,1000,0,Urban,Saturday,205474,No,Active
TXN00866,ATM_DEL_008,Delhi,22-02-2025 13:14,PIN Change,2000,0,Urban,Saturday,469870,No,Active
TXN00867,ATM_PUN_013,Pune,25-03-2024 03:06,Cash Withdrawal,2000,0,Urban,Monday,109189,No,Active
TXN00868,ATM_HYD_004,Hyderabad,30-07-2024 13:16,Fund Transfer,5000,0,Semi-Urban,Tuesday,232636,No,Active
TXN00869,ATM_DEL_011,Delhi,01-06-2024 12:57,Cash Withdrawal,20000,0,Semi-Urban,Saturday,234106,No,Active
TXN00870,ATM_PUN_002,Pune,21-03-2024 16:32,Balance Inquiry,20000,0,Semi-Urban,Thursday,54128,Yes,Active
TXN00871,ATM_PUN_014,Pune,25-07-2024 18:53,PIN Change,20000,0,Semi-Urban,Thursday,456139,No,Active
TXN00872,ATM_HYD_009,Hyderabad,09-04-2024 16:28,Balance Inquiry,15000,0,Urban,Tuesday,303072,No,Active
TXN00873,ATM_DEL_004,Delhi,23-02-2024 02:06,Cash Withdrawal,10000,55,Rural,Friday,218389,No,Down
TXN00874,ATM_PUN_009,Pune,10-05-2025 03:35,PIN Change,15000,0,Semi-Urban,Saturday,184667,No,Active
TXN00875,ATM_CHE_015,Chennai,18-03-2025 15:10,Cash Withdrawal,2000,0,Semi-Urban,Tuesday,351514,No,Active
TXN00876,ATM_DEL_009,Delhi,22-06-2024 12:39,Fund Transfer,20000,96,Rural,Saturday,399767,No,Active
TXN00877,ATM_HYD_002,Hyderabad,11-05-2024 11:52,Mini Statement,2000,0,Rural,Saturday,266931,No,Active
TXN00878,ATM_MUM_015,Mumbai,11-04-2024 20:11,Cash Withdrawal,1000,51,Rural,Thursday,220485,No,Down
TXN00879,ATM_HYD_010,Hyderabad,11-08-2024 18:55,Fund Transfer,20000,0,Rural,Sunday,223435,No,Active
TXN00880,ATM_HYD_005,Hyderabad,23-03-2025 19:52,Cash Deposit,10000,55,Semi-Urban,Sunday,383871,No,Active
TXN00881,ATM_DEL_011,Delhi,18-10-2024 17:03,Cash Deposit,15000,0,Semi-Urban,Friday,171752,No,Active
TXN00882,ATM_PUN_007,Pune,11-08-2024 05:44,Fund Transfer,2000,51,Rural,Sunday,125590,No,Active
TXN00883,ATM_MUM_007,Mumbai,02-05-2025 12:43,Cash Deposit,20000,0,Urban,Friday,214087,No,Active
TXN00884,ATM_KOL_003,Kolkata,08-05-2025 14:13,Mini Statement,2000,0,Rural,Thursday,420023,No,Down
TXN00885,ATM_CHE_010,Chennai,08-12-2024 21:31,Mini Statement,15000,0,Urban,Sunday,461241,No,Active
TXN00886,ATM_PUN_003,Pune,25-01-2025 18:36,Mini Statement,1000,96,Urban,Saturday,497114,No,Active
TXN00887,ATM_DEL_001,Delhi,10-05-2024 15:33,Cash Withdrawal,15000,0,Urban,Friday,499530,No,Active
